dailyVolumeETH,dailyVolumeUSD,dailyVolumeUntracked,date,id,totalLiquidityETH,totalLiquidityUSD,totalVolumeETH,totalVolumeUSD,txCount
10.02470439182713,17.530853936924057,17.965310202893203,1743292800,20177,13.148660316247836,20.64550554870344,0.0,0.0,0.5697441919803141
9.959471825504568,17.48659197392695,17.955107420685383,1743206400,20176,13.148712562124992,20.658655207175556,0.0,0.0,0.5607004604812328
10.185063217172925,17.741155376316794,19.421290419439895,1743120000,20175,13.15003710271559,20.697153182768425,0.0,0.0,0.5518596372308971
9.83239955734198,17.44106578304786,17.90822365928064,1743033600,20174,13.149727199314658,20.752651089671517,0.0,0.0,0.542745442107192
10.389862038015565,18.0087182021946,20.161592735589863,1742947200,20173,13.151263600861462,20.754347395777472,0.0,0.0,0.5341771231890198
10.191294183882853,17.824547601540893,18.181366875251054,1742860800,20172,13.146763180549733,20.779036083786256,0.0,0.0,0.5242975639346541
10.240642911031408,17.873890976918936,18.295634445634814,1742774400,20171,13.143375118809073,20.78167410618889,0.0,0.0,0.5146379745727528
10.038620859073369,17.63904053000879,18.10782268950466,1742688000,20170,13.142571964905366,20.74334288835811,0.0,0.0,0.5045423975580836
9.99592055651028,17.59105614350903,18.03025242296743,1742601600,20169,13.14194052386333,20.733292458011878,0.0,0.0,0.49573569759518543
10.021619078652702,17.606889274482555,18.031312417723065,1742515200,20168,13.14078755827551,20.72450833991318,0.0,0.0,0.48690779106947296
10.420225723466855,18.02002590476956,18.515358555324493,1742428800,20167,13.142151691761997,20.732353323532493,0.0,0.0,0.47896342706537703
10.343618149896159,17.94777389869621,18.338647781007452,1742342400,20166,13.137936106558422,20.769599303737873,0.0,0.0,0.46927376294166645
10.141412846628063,17.689811440831125,18.255256508959558,1742256000,20165,13.140449661101533,20.70517639080611,0.0,0.0,0.4590828527878003
10.087078865148941,17.645918193359122,18.204920522644574,1742169600,20164,13.14289592822007,20.706555240077492,0.0,0.0,0.45071300801887615
10.101019333385754,17.652759459457446,18.208165580719598,1742083200,20163,13.141475217223917,20.682079560060007,0.0,0.0,0.4414043872715511
10.098749354900871,17.66428035866198,20.216716797235904,1741996800,20162,13.142362332304256,20.71406638411704,0.0,0.0,0.4327152873388048
10.319326535984564,17.872153397811985,20.57183384126016,1741910400,20161,13.140830177239325,20.698403550617584,0.0,0.0,0.4241905382678692
10.262764345415489,17.80043706241309,22.6119251018289,1741824000,20160,13.137852127413561,20.66905864212774,0.0,0.0,0.4158978082728151
10.397527332776859,17.943858901393384,23.701240048634894,1741737600,20159,13.137273669967625,20.69027179768649,0.0,0.0,0.407829482269723
10.73889137890266,18.285789286009713,20.222394224820896,1741651200,20158,13.130696670285344,20.692538765135062,0.0,0.0,0.39883414029124514
10.767193440504018,18.363251272771667,22.136438821230158,1741564800,20157,13.12653149106119,20.658021795417522,0.0,0.0,0.3887121514665254
